DES_ID_x,Euclid_ID_x,IDSURVEY,zHD,zHDERR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,logmass,logmass_err,MATCH,disk_sersic_sersic_index,disk_sersic_sersic_index_err,phz_pp_median_sfhage,phz_pp_mode_sfhage,phz_pp_68_sfhage,phz_pp_median_sfhtimescale,phz_pp_mode_sfhtimescale,phz_pp_68_sfhtimescale,phz_pp_median_sfr,phz_pp_mode_sfr,phz_pp_68_sfr,phz_pp_median_stellarmass,phz_pp_mode_stellarmass,phz_pp_68_stellarmass,phz_pp_median_stellarmetallicity,phz_pp_mode_stellarmetallicity,phz_pp_68_stellarmetallicity,galaxyclass,sfhtype,imf
1251022,-5.40675E+17,10,0.68428,0.00196,10.877,0.046,0.612,0.304,-10.238,0.31791,1.059,-999,10.877,0.046,TRUE,,,5.351512432,5.351512432,"[4.310631275177002,5.351512432098389]",0.930705249,0.930705249,"[0.3592633008956909,0.9307052493095398]",0.871844292,0.871844292,"[-1.3077391386032104,0.8718442916870117]",11.26219273,11.26219273,"[11.028365135192871,11.262192726135254]",0.850480437,0.850480437,"[0.8504804372787476,1.9535560607910156]",-99,-99,-99
1332795,-5.40815E+17,10,0.67984,0.00196,10.881,0.03,1.157,0.759,-9.733,0.76906,1.208,-999,10.881,0.03,FALSE,,,2.27001524,2.27001524,"[1.6841086149215698,4.798441410064697]",0.366571665,0.366571665,"[0.2787943482398987,0.6756177544593811]",0.640433192,0.645121217,"[0.06363368034362793,0.8035607933998108]",10.80423641,10.80541515,"[10.787206649780273,10.806478500366211]",1.773174644,1.484417439,"[1.48441743850708,1.889699935913086]",-99,-99,-99
1570024,-5.40817E+17,10,0.55064,0.00185,10.848,0.031,0.447,8.091,-10.412,8.09149,1.278,-999,10.848,0.031,TRUE,,,1.952490568,1.952490568,"[1.9524905681610107,1.9524905681610107]",0.292349368,0.292349368,"[0.29234936833381653,0.29234936833381653]",0.734788835,0.734788835,"[0.7347888350486755,0.7347888350486755]",10.96904755,10.96904755,"[10.969047546386719,10.969047546386719]",1.547747493,1.547747493,"[1.5477474927902222,1.5477474927902222]",-99,-99,-99
1330970,-5.40854E+17,10,0.80669,0.00207,10.885,0.024,0.816,0.33,-10.078,0.3694,1.016,-999,10.885,0.024,FALSE,,,0.44796744,5.639550209,"[0.27119845151901245,5.976602554321289]",1.941526413,1.447501302,"[0.687440812587738,10.061067581176758]",2.268336296,1.029102564,"[1.0291025638580322,2.3771181106567383]",10.56916618,10.95833397,"[10.481090545654297,10.924498558044434]",1.15435183,0.932456493,"[0.7666494846343994,1.7527155876159668]",-99,-99,-99
1470063,-5.40891E+17,10,0.53547,0.00183,10.43,0.047,0.179,5.66,-10.211,5.66035,1.27,-999,10.43,0.047,FALSE,,,1.839841843,1.758223295,"[1.758223295211792,2.6836490631103516]",0.034710113,0.114658125,"[0.013838500715792179,0.11465812474489212]",-18.78175926,-2.650287867,"[-38.99744415283203,-2.6502878665924072]",10.45236778,10.44892311,"[10.422104835510254,10.516521453857422]",1.534310937,1.513048649,"[1.1099650859832764,1.8640007972717285]",-99,-99,-99
1945116,-5.4096E+17,10,0.54469,0.00184,10.42,0.014,0.528,0.018,-9.885,0.0375899,0.69,-999,10.42,0.014,FALSE,,,1.224084258,1.44737184,"[0.06560412049293518,1.4473718404769897]",0.368298978,0.368298978,"[0.17011936008930206,8.324540138244629]",1.750266075,1.075436234,"[1.0754362344741821,3.2548205852508545]",10.48336697,10.45368767,"[10.434627532958984,11.169428825378418]",1.513576984,1.742414355,"[0.3518158793449402,1.7424143552780151]",-99,-99,-99
1330530,-5.41107E+17,10,0.33633,0.00167,9.986,0.013,0.301,0.261,-9.679,0.26169,1.183,-999,9.986,0.013,FALSE,,,9.070999146,9.070999146,"[3.217057704925537,9.070999145507812]",2.058253765,2.058253765,"[0.8322135806083679,2.058253765106201]",-0.083994925,-0.083994925,"[-0.15382467210292816,-0.08399492502212524]",10.15884972,10.15884972,"[9.969953536987305,10.200450897216797]",1.181236148,1.181236148,"[1.1812361478805542,1.375925898551941]",-99,-99,-99
1552143,-5.4116E+17,10,0.75991,0.00203,10.761,0.027,0.23,0.109,-10.554,0.12954,1.026,-999,10.761,0.027,FALSE,,,5.889400482,5.889400482,"[1.9084348678588867,5.889400482177734]",1.179985285,1.179985285,"[0.028206150978803635,1.1799852848052979]",0.805425406,0.805425406,"[-17.886211395263672,0.8054254055023193]",11.0170536,11.0170536,"[10.734248161315918,11.017053604125977]",0.361902863,0.361902863,"[0.3619028627872467,1.367128849029541]",-99,-99,-99
1339392,-5.41245E+17,10,0.18148,0.00155,10.323,0.032,-0.395,9.605,-10.725,9.60538,1.42,-999,10.323,0.032,FALSE,,,0.941542625,0.941542625,"[0.9415426254272461,0.9415426254272461]",0.165373802,0.165373802,"[0.1653738021850586,0.1653738021850586]",1.148945808,1.148945808,"[1.1489458084106445,1.1489458084106445]",10.75826073,10.75826073,"[10.758260726928711,10.758260726928711]",0.453665644,0.453665644,"[0.4536656439304352,0.4536656439304352]",-99,-99,-99
1262135,-5.41394E+17,10,0.38328,0.00171,10.838,0.012,1.053,0.261,-9.785,0.26308,0.938,-999,10.838,0.012,TRUE,,,1.470898986,1.470898986,"[1.470898985862732,2.5024161338806152]",1.875431418,1.875431418,"[0.4350813031196594,1.8754314184188843]",2.077557087,2.077557087,"[0.9266940355300903,2.07755708694458]",10.87544537,10.87544537,"[10.875445365905762,11.002267837524414]",0.198352203,0.198352203,"[0.19835220277309418,1.985520601272583]",-99,-99,-99
1252521,-5.41405E+17,10,0.43322,0.00175,9.074,0.036,1.105,0.213,-7.968,0.24799,0.014,-999,9.074,0.036,FALSE,,,0.788433015,6.383442402,"[0.17132213711738586,6.383442401885986]",0.771562874,14.59426498,"[0.018209392204880714,9.808382034301758]",-0.092891455,-0.096786201,"[-1.0276541709899902,0.455135703086853]",8.917795181,9.223387718,"[8.736644744873047,9.223387718200684]",0.737743735,0.665607512,"[0.5873735547065735,1.6405876874923706]",-99,-99,-99
1310963,-5.41521E+17,10,0.45919,0.00177,9.997,0.016,1.911,0.365,-8.075,0.36697,0.2,-999,9.997,0.016,TRUE,,,1.831291437,1.831291437,"[1.8312914371490479,1.8312914371490479]",1.971153259,1.971153259,"[1.9711532592773438,1.9711532592773438]",1.118535995,1.118535995,"[1.1185359954833984,1.1185359954833984]",10.03158951,10.03158951,"[10.03158950805664,10.03158950805664]",1.040664315,1.040664315,"[1.0406643152236938,1.0406643152236938]",-99,-99,-99
1310964,-5.41537E+17,10,0.75147,0.00202,10.168,0.031,0.773,0.283,-9.38,0.28908,0.539,-999,10.168,0.031,FALSE,,,0.38485831,0.076621227,"[0.13196678459644318,4.176655292510986]",1.968703628,0.072133027,"[0.17822112143039703,11.976470947265625]",1.642102003,1.642102003,"[0.9530531764030457,1.845505714416504]",10.01883221,9.557274818,"[9.55727481842041,10.318755149841309]",0.809090972,0.606903195,"[0.3430722653865814,1.4409123659133911]",-99,-99,-99
1290816,-5.4173E+17,10,0.21847,0.00158,8.794,0.024,0.208,0.412,-8.572,0.41774,0.577,-999,8.794,0.024,FALSE,,,0.272921324,0.016184788,"[0.13471859693527222,1.6610809564590454]",0.984214723,19.2649231,"[0.057188525795936584,7.5944437980651855]",0.72735697,1.652423501,"[-0.30378594994544983,0.8230469226837158]",8.838937759,9.619590759,"[8.751222610473633,9.076760292053223]",1.014707088,1.605321288,"[0.47986480593681335,1.3778799772262573]",-99,-99,-99
1472020,-5.41843E+17,10,0.53112,0.00183,9.216,0.018,0.639,0.289,-8.572,0.289,-0.046,-999,9.216,0.018,FALSE,,,0.659162283,0.10238447,"[0.10238447040319443,1.211004614830017]",0.274638742,0.274638742,"[0.029475446790456772,3.6865499019622803]",0.448415339,2.243320465,"[-5.066983222961426,1.8814939260482788]",9.069484711,10.15230274,"[8.752717971801758,9.832221031188965]",1.102340102,1.102340102,"[0.46792784333229065,1.3517016172409058]",-99,-99,-99
1891261,-5.42032E+17,10,0.50558,0.00181,11.046,0.052,-0.325,9.675,-11.417,9.67629,1.312,-999,11.046,0.052,TRUE,,,0.01066557,0.01066557,"[0.010665570385754108,0.010665570385754108]",0.024358576,0.024358576,"[0.02435857616364956,0.02435857616364956]",3.24574542,3.24574542,"[3.2457454204559326,3.2457454204559326]",11.22404194,11.22404194,"[11.224041938781738,11.224041938781738]",1.164316177,1.164316177,"[1.164316177368164,1.164316177368164]",-99,-99,-99
1950043,-5.42098E+17,10,0.68828,0.00196,9.815,0.056,1.45,1.164,-8.301,1.16503,0.426,-999,9.815,0.056,FALSE,,,4.96503973,6.099925518,"[1.5399117469787598,6.1789937019348145]",1.686161399,1.686161399,"[0.4584033191204071,8.481612205505371]",0.281293392,0.182648689,"[0.1826486885547638,0.819953203201294]",9.975133896,10.07374096,"[9.838167190551758,10.07374095916748]",0.693809569,0.693809569,"[0.5620554089546204,0.9963263869285583]",-99,-99,-99
1254670,-5.42129E+17,10,0.50495,0.00181,10.719,0.031,-1.318,8.682,-12.016,8.68221,1.43,-999,10.719,0.031,FALSE,,,0.013675312,0.013675312,"[0.013675311580300331,0.013675311580300331]",3.622468948,3.622468948,"[3.622468948364258,3.622468948364258]",3.101861,3.101861,"[3.101861000061035,3.101861000061035]",11.07743359,11.07743359,"[11.077433586120605,11.077433586120605]",0.752449214,0.752449214,"[0.7524492144584656,0.7524492144584656]",-99,-99,-99
1313026,-5.42463E+17,10,0.53696,0.00183,10.338,0.011,0.625,0.012,-9.705,0.0398497,0.567,-999,10.338,0.011,FALSE,,,0.03445806,0.03445806,"[0.034458059817552567,1.962120532989502]",0.073005326,0.073005326,"[0.0730053260922432,5.287731170654297]",2.785760403,2.785760403,"[1.0349628925323486,3.094451665878296]",10.73168373,10.73168373,"[10.2820463180542,11.010198593139648]",0.545704961,0.545704961,"[0.5457049608230591,1.2183228731155396]",-99,-99,-99
1309330,-5.42501E+17,10,0.34472,0.00168,9.058,0.028,0.755,0.206,-8.303,0.22247,0.3,-999,9.058,0.028,FALSE,,,0.946069121,0.946069121,"[0.9460691213607788,3.24066424369812]",0.378215164,0.378215164,"[0.37821516394615173,7.31668758392334]",0.077588022,0.077588022,"[-0.0794476866722107,0.0775880217552185]",8.980930328,8.980930328,"[8.98093032836914,9.285361289978027]",0.994081855,0.994081855,"[0.9173495769500732,1.1835182905197144]",-99,-99,-99
1286881,-5.42648E+17,10,0.5228,0.00182,10.536,0.03,0.854,1.219,-9.703,1.22539,1.223,-999,10.536,0.03,FALSE,,,1.319465518,1.319465518,"[1.1752030849456787,1.3194655179977417]",0.029974885,0.029974885,"[0.029974885284900665,0.11555182188749313]",-13.64942455,-13.64942455,"[-13.64942455291748,-1.7374217510223389]",10.18179512,10.18179512,"[10.181795120239258,10.293027877807617]",1.875780821,1.875780821,"[1.7010315656661987,1.8757808208465576]",-99,-99,-99
1782065,-5.42682E+17,10,0.20173,0.00156,10.391,0.067,-0.044,9.603,-10.418,9.60454,1.461,-999,10.391,0.067,FALSE,,,2.023971796,0.878242493,"[0.8782424926757812,3.2686755657196045]",0.119969331,0.114734657,"[0.031271252781152725,0.602096438407898]",0.184348702,0.462221473,"[-22.394161224365234,0.7625417709350586]",10.54065895,10.58214474,"[10.323526382446289,10.68405532836914]",1.429755569,1.615717411,"[0.59494549036026,1.78827702999115]",-99,-99,-99
1263852,-5.42902E+17,10,0.66083,0.00194,11.03,0.075,-0.814,9.186,-11.802,9.18631,1.433,-999,11.03,0.075,FALSE,,,3.113185167,3.113185167,"[3.1104190349578857,6.440483093261719]",0.134989351,0.028948896,"[0.028948895633220673,0.5971136093139648]",-4.399464607,-39.96936798,"[-39.97111892700195,-1.0158816576004028]",10.96461105,10.9485445,"[10.946794509887695,11.066494941711426]",1.606094122,1.626666903,"[1.5094079971313477,1.6266669034957886]",-99,-99,-99
1854103,-5.42905E+17,10,0.4668,0.00178,10.862,0.013,0.943,0.296,-9.911,0.30107,0.918,-999,10.862,0.013,TRUE,,,7.151554108,7.151554108,"[7.151554107666016,7.151554107666016]",1.902491093,1.902491093,"[1.9024910926818848,1.9024910926818848]",1.076805234,1.076805234,"[1.0768052339553833,1.0768052339553833]",11.06443882,11.06443882,"[11.064438819885254,11.064438819885254]",0.754052699,0.754052699,"[0.7540526986122131,0.7540526986122131]",-99,-99,-99
1390164,-5.42989E+17,10,0.45102,0.00176,9.868,0.034,0.849,0.775,-9.009,0.77614,0.63,-999,9.868,0.034,FALSE,,,1.680144429,2.630571365,"[0.8951915502548218,4.5400166511535645]",0.598237514,0.598237514,"[0.04483948275446892,1.116277813911438]",-0.05522972,-0.05522972,"[-7.591769218444824,1.0131354331970215]",9.601436615,9.687056541,"[9.225214958190918,9.770435333251953]",0.743116975,0.789296031,"[0.3877582550048828,1.5651522874832153]",-99,-99,-99
1254671,-5.4307E+17,10,0.47065,0.00178,9.678,0.016,1.108,0.025,-8.569,0.0414005,0.164,-999,9.678,0.016,FALSE,,,2.551184654,2.523872375,"[1.2478538751602173,5.336782455444336]",1.379968166,0.948218405,"[0.5116193890571594,11.179671287536621]",0.364953279,0.311149836,"[0.31114983558654785,0.7699705958366394]",9.707523346,9.646639824,"[9.499066352844238,9.813746452331543]",0.531823099,0.531823099,"[0.2069300264120102,0.818185567855835]",-99,-99,-99
1642138,-5.43109E+17,10,0.65971,0.00194,9.175,0.044,-0.143,0.133,-9.321,0.16883,0.282,-999,9.175,0.044,FALSE,,,0.688616753,0.010393784,"[0.033057209104299545,1.163663625717163]",0.179213941,2.162005901,"[0.047331493347883224,2.16200590133667]",-0.422021776,1.338575125,"[-0.7991081476211548,1.3385751247406006]",9.210659981,9.316567421,"[9.126970291137695,9.316567420959473]",0.361076921,1.884443998,"[0.11457628756761551,1.857958436012268]",-99,-99,-99
1335854,-5.43116E+17,10,0.57869,0.00187,9.664,0.015,1.33,0.356,-8.344,0.35859,0.446,-999,9.664,0.015,FALSE,,,8.432109833,7.596907139,"[6.130560398101807,10.953085899353027]",0.075409926,0.022636497,"[0.022840628400444984,0.4531551003456116]",-60.0455513,-140.7987823,"[-140.799560546875,-5.863525390625]",8.079648972,8.239370346,"[7.816847801208496,8.311864852905273]",0.637414694,0.626442075,"[0.5638734102249146,0.7320705652236938]",-99,-99,-99
1933196,-5.43143E+17,10,0.75011,0.00202,10.592,0.021,1.149,1.087,-9.45,1.0915,1.025,-999,10.592,0.021,FALSE,,,2.766166687,2.109406471,"[2.1094064712524414,3.6412322521209717]",0.041593499,0.011866829,"[0.011866829358041286,0.17415042221546173]",-23.80409622,-68.48630524,"[-88.4239273071289,-2.2709133625030518]",10.58562946,10.57584286,"[10.570908546447754,10.63662338256836]",1.266331434,1.328221798,"[0.9177740812301636,1.4442784786224365]",-99,-99,-99
1297365,-5.43208E+17,10,0.34316,0.00168,10.154,0.014,0.618,0.255,-9.537,0.25828,0.966,-999,10.154,0.014,TRUE,,,1.075090766,1.075090766,"[1.075090765953064,1.4381062984466553]",0.141662776,0.141662776,"[0.10593828558921814,0.14166277647018433]",-0.316214591,-0.316214591,"[-2.700222969055176,-0.31621459126472473]",9.897359848,9.897359848,"[9.651019096374512,9.897359848022461]",1.534144759,1.534144759,"[1.5341447591781616,1.7205615043640137]",-99,-99,-99
1263197,-5.43246E+17,10,0.33778,0.00167,10.143,0.075,-0.261,6.878,-10.418,6.87908,1.371,-999,10.143,0.075,FALSE,,,0.356015712,0.356015712,"[0.35601571202278137,0.35601571202278137]",0.035928484,0.035928484,"[0.03592848405241966,0.03592848405241966]",0.198115066,0.198115066,"[0.19811506569385529,0.19811506569385529]",10.2475071,10.2475071,"[10.247507095336914,10.247507095336914]",0.802167356,0.802167356,"[0.8021673560142517,0.8021673560142517]",-99,-99,-99
1936171,-5.43354E+17,10,0.47336,0.00178,10.975,0.015,1.022,0.315,-9.936,0.31943,1.04,-999,10.975,0.015,TRUE,,,0.047221608,0.047221608,"[0.028102494776248932,0.04722160845994949]",0.11455559,0.11455559,"[0.11455558985471725,22.23666000366211]",3.686258793,3.686258793,"[3.496886730194092,3.6862587928771973]",11.61860847,11.61860847,"[11.452300071716309,11.618608474731445]",1.206757665,1.206757665,"[0.5832092761993408,1.206757664680481]",-99,-99,-99
1346956,-5.43436E+17,10,0.33352,0.00167,6.908,0.281,-1.351,4.057,-8.307,4.13301,-0.041,-999,6.908,0.281,FALSE,,,0.011264053,0.010119854,"[0.010458876378834248,0.013992158696055412]",1.778621674,2.461084366,"[0.08964160829782486,8.120186805725098]",-2.823084593,-1.233878851,"[-2.906895875930786,-2.717174768447876]",5.148765087,6.749625683,"[5.062932968139648,5.257160186767578]",1.135280967,0.631852269,"[0.6318522691726685,1.667354702949524]",-99,-99,-99
1723034,-5.43467E+17,10,0.33784,0.00167,10.871,0.055,0.605,0.455,-10.237,0.46082,1.459,-999,10.871,0.055,TRUE,,,2.393630266,2.393630266,"[2.393630266189575,2.393630266189575]",0.381699175,0.381699175,"[0.38169917464256287,0.38169917464256287]",0.706530452,0.706530452,"[0.7065304517745972,0.7065304517745972]",10.91371632,10.91371632,"[10.913716316223145,10.913716316223145]",1.062383413,1.062383413,"[1.0623834133148193,1.0623834133148193]",-99,-99,-99
1324544,-5.43695E+17,10,0.52973,0.00183,9.584,0.016,1.505,0.096,-8.075,0.10058,0.208,-999,9.584,0.016,FALSE,,,0.506233275,0.22242637,"[0.2224263697862625,1.4941495656967163]",0.179809198,0.070796467,"[0.07079646736383438,7.615856647491455]",0.877634823,1.149787188,"[0.6329829692840576,1.149787187576294]",9.50374794,9.443408966,"[9.443408966064453,9.602187156677246]",0.877563834,0.643198609,"[0.6431986093521118,1.0891411304473877]",-99,-99,-99
1257356,-5.43776E+17,10,0.33257,0.00167,10.169,0.023,0.161,7.201,-10.035,7.20154,1.433,-999,10.169,0.023,FALSE,,,,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",-1,-1,-1
1389210,-5.43832E+17,10,0.54865,0.00184,10.002,0.011,1.899,0.091,-8.107,0.0946414,0.223,-999,10.002,0.011,TRUE,,,1.191806912,1.750474334,"[0.32339102029800415,1.9515489339828491]",1.049889207,2.597980499,"[0.300234317779541,10.240341186523438]",1.171619415,1.121234894,"[0.9221212267875671,1.442107915878296]",9.803336143,9.977660179,"[9.657679557800293,9.977660179138184]",1.30862987,1.443466306,"[0.9667031168937683,1.791010856628418]",-99,-99,-99
1312818,-5.43909E+17,10,0.72292,0.00199,10.701,0.05,0.766,8.084,-9.976,8.08607,1.203,-999,10.701,0.05,FALSE,,,1.493892193,1.493892193,"[1.3414958715438843,1.4938921928405762]",0.103453189,0.103453189,"[0.044519685208797455,0.10345318913459778]",-2.131580353,-2.131580353,"[-6.402127742767334,-2.131580352783203]",10.54976559,10.54976559,"[10.549765586853027,10.592052459716797]",1.530988693,1.530988693,"[1.2845187187194824,1.5309886932373047]",-99,-99,-99
1340539,-5.44018E+17,10,0.44766,0.00176,9.138,0.027,0.497,0.18,-8.618,0.19992,0.395,-999,9.138,0.027,FALSE,,,,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",-1,-1,-1
1876731,-5.44301E+17,10,0.54291,0.00184,11.403,0.067,0.632,10.632,-10.725,10.63219,1.515,-999,11.403,0.067,FALSE,,,0.016501458,0.016501458,"[0.01650145836174488,0.01650145836174488]",0.165102348,0.165102348,"[0.16510234773159027,0.16510234773159027]",3.784072399,3.784072399,"[3.7840723991394043,3.7840723991394043]",11.74953365,11.74953365,"[11.749533653259277,11.749533653259277]",1.736623168,1.736623168,"[1.7366231679916382,1.7366231679916382]",-99,-99,-99
1319667,-5.44323E+17,10,0.67756,0.00195,10.808,0.036,1.508,0.249,-9.31,0.2658,0.655,-999,10.808,0.036,FALSE,,,3.099806309,1.654090643,"[1.6540906429290771,5.434905529022217]",1.772043705,0.485006064,"[0.48500606417655945,11.126226425170898]",1.132961154,1.132961154,"[0.8711149096488953,1.3128471374511719]",10.45273876,10.45273876,"[10.445064544677734,10.591901779174805]",1.588610888,1.704667568,"[0.528888463973999,1.704667568206787]",-99,-99,-99
1791048,-5.44409E+17,10,0.21094,0.00157,10.862,0.012,1.138,0.281,-9.733,0.28398,1.219,-999,10.862,0.012,TRUE,,,,,,,,,,,,,,,,,,,,
1251126,-5.44666E+17,10,0.59788,0.00189,10.669,0.045,0.244,8.17,-10.381,8.17077,1.3,-999,10.669,0.045,FALSE,,,0.476090282,0.403295904,"[0.03961709141731262,1.7825852632522583]",0.315824747,0.093413107,"[0.09266439825296402,1.0463818311691284]",1.873188138,1.973054409,"[1.2946946620941162,3.1776340007781982]",10.82103825,10.80296326,"[10.786187171936035,11.12475872039795]",1.345906138,0.862971067,"[0.8629710674285889,1.716627597808838]",-99,-99,-99
1299758,-5.44674E+17,10,0.47241,0.00178,10.273,0.016,0.346,0.167,-9.911,0.17582,0.816,-999,10.273,0.016,FALSE,,,6.689026833,6.689026833,"[6.52904748916626,6.689026832580566]",10.66304207,10.66304207,"[3.8913164138793945,10.663042068481445]",0.95348835,0.95348835,"[0.9534883499145508,0.9534883499145508]",10.32327652,10.32327652,"[10.32327651977539,10.32327651977539]",1.038235307,1.038235307,"[1.0382353067398071,1.0382353067398071]",-99,-99,-99
1959025,-5.44736E+17,10,0.61137,0.0019,10.799,0.015,0.937,1.002,-9.873,1.01146,1.303,-999,10.799,0.015,FALSE,,,0.058924645,0.069020458,"[0.03122863918542862,0.06902045756578445]",3.486543655,3.486543655,"[1.2798829078674316,15.822776794433594]",3.642331839,3.642331839,"[3.440981388092041,3.642331838607788]",11.56146908,11.56146908,"[11.383683204650879,11.561469078063965]",1.55354321,1.967541337,"[0.7619083523750305,1.9675413370132446]",-99,-99,-99
1546021,-5.44772E+17,10,0.63706,0.00192,9.458,0.049,1.329,1.09,-8.106,1.09188,0.225,-999,9.458,0.049,FALSE,,,0.951993942,0.198497027,"[0.1768115907907486,2.0618669986724854]",0.388304144,0.039947286,"[0.08751799911260605,2.356841802597046]",0.521442413,0.942388535,"[0.10521036386489868,0.9423885345458984]",9.516633034,9.37838459,"[8.932439804077148,9.58023452758789]",0.453360796,0.17797552,"[0.18899425864219666,1.3254348039627075]",-99,-99,-99
1322819,-5.44786E+17,10,0.33759,0.00167,11.541,0.016,1.388,0.04,-10.137,0.0867698,1.466,-999,11.541,0.016,FALSE,,,0.095808946,1.453969359,"[0.025401417165994644,3.4978272914886475]",1.476409793,1.494958997,"[0.08467677980661392,4.937982559204102]",2.791625023,1.42751658,"[1.1874809265136719,3.284249782562256]",10.762743,10.25115585,"[10.251155853271484,11.209839820861816]",1.056839466,0.379097402,"[0.3790974020957947,1.636437177658081]",-99,-99,-99
1281135,-5.44838E+17,10,0.65195,0.00193,9.52,0.022,1.166,0,-8.344,0.014,0.061,-999,9.52,0.022,FALSE,,,0.379585505,0.227739841,"[0.1595059484243393,2.355100393295288]",0.051374666,0.01819136,"[0.017541546374559402,0.7317680716514587]",-0.533233702,-1.10055685,"[-1.1005568504333496,0.16462600231170654]",8.907300949,8.889940262,"[8.855173110961914,9.137619018554688]",0.759649694,0.712743938,"[0.5111079216003418,1.393531322479248]",-99,-99,-99
1253895,-5.44887E+17,10,0.49276,0.0018,11.898,0.191,3.162,0.027,-8.467,0.0490918,0.406,-999,11.898,0.191,TRUE,,,0.030971048,0.021410892,"[0.015102194622159004,5.728181838989258]",0.376085699,1.805361032,"[0.0328676663339138,4.054462432861328]",3.322490692,3.350334167,"[-5.535480499267578,3.625394344329834]",11.28203773,11.3082552,"[10.891510963439941,11.556425094604492]",1.665748954,1.758755565,"[1.0733609199523926,1.9240777492523193]",-99,-99,-99
1387162,-5.45121E+17,10,0.6175,0.0019,10.297,0.018,0.73,0.425,-9.567,0.43527,0.977,-999,10.297,0.018,FALSE,,,0.01524271,0.03121745,"[0.01093511562794447,0.03121745027601719]",2.018197298,5.991094589,"[0.14123021066188812,5.991094589233398]",2.264151096,2.780510426,"[2.1444060802459717,2.651092529296875]",10.23505592,10.72624111,"[10.123233795166016,10.608702659606934]",1.726490378,1.79006505,"[1.3713254928588867,1.8641414642333984]",-99,-99,-99
1335259,-5.45148E+17,10,0.72701,0.002,10.653,0.028,-0.752,4.926,-11.388,4.92782,1.296,-999,10.653,0.028,FALSE,,,1.341495872,1.514789939,"[1.088193655014038,1.5147899389266968]",0.044519685,0.130397886,"[0.01566326804459095,0.13039788603782654]",-6.515303135,-1.194668055,"[-22.892969131469727,-1.1946680545806885]",10.48441982,10.50634098,"[10.44467830657959,10.508162498474121]",1.312385917,1.312385917,"[1.0588284730911255,1.608894944190979]",-99,-99,-99
1643313,-5.4515E+17,10,0.39044,0.00171,10.712,0.011,1.019,0.251,-9.705,0.25449,0.772,-999,10.712,0.011,TRUE,,,2.147968292,2.147968292,"[0.6427282094955444,2.147968292236328]",16.15257263,16.15257263,"[1.9077491760253906,16.152572631835938]",1.919204712,1.919204712,"[1.9192047119140625,2.2332870960235596]",10.78399849,10.78399849,"[10.661785125732422,10.783998489379883]",0.995740354,0.995740354,"[0.7322782278060913,0.9957403540611267]",-99,-99,-99
1259241,-5.45168E+17,10,0.10543,0.00149,10.578,0.016,1.158,0.518,-9.413,0.51828,0.876,-999,10.578,0.016,FALSE,,,0.444036722,7.651650429,"[0.15623705089092255,2.110511302947998]",2.665785789,10.30066681,"[0.11035248637199402,16.461673736572266]",2.354570866,1.128416061,"[1.6088391542434692,2.6563291549682617]",10.76344395,10.56194496,"[10.468268394470215,10.931038856506348]",1.316780925,1.948431611,"[0.8084914684295654,1.9007160663604736]",-99,-99,-99
1289714,-5.45184E+17,10,0.53582,0.00183,10.292,0.039,0.185,10.185,-10.122,10.18565,1.371,-999,10.292,0.039,FALSE,,,2.275904417,0.711161315,"[0.7111613154411316,6.316800594329834]",0.26796183,0.145409316,"[0.05712640658020973,1.1951606273651123]",-0.015146673,1.004687786,"[-1.578242540359497,1.004687786102295]",10.26777172,10.26777172,"[10.181036949157715,10.309285163879395]",0.649291635,0.292472839,"[0.29247283935546875,1.9089986085891724]",-99,-99,-99
1330403,-5.45193E+17,10,0.7765,0.00204,10.548,0.014,0.971,0.014,-9.567,0.0548179,0.463,-999,10.548,0.014,FALSE,,,0.84863925,0.80172962,"[0.8017296195030212,4.413880348205566]",1.499242306,0.460940659,"[0.4609406590461731,3.553748846054077]",1.865860343,1.865860343,"[1.1719099283218384,2.0030646324157715]",10.56987953,10.56987953,"[10.517045021057129,10.7890043258667]",0.913545489,0.913545489,"[0.32477232813835144,1.5736193656921387]",-99,-99,-99
1337549,-5.45282E+17,10,0.74877,0.00202,9.363,0.07,0.792,0.859,-8.563,0.88289,0.35,-999,9.363,0.07,FALSE,,,0.332158506,0.197502404,"[0.0958789587020874,0.6775041818618774]",0.237180308,0.047111176,"[0.030976269394159317,8.540898323059082]",0.79308629,0.944308817,"[0.5910868048667908,0.9443088173866272]",9.212209702,9.279546738,"[9.052968978881836,9.30400276184082]",1.244743824,1.428020239,"[0.5517518520355225,1.6642309427261353]",-99,-99,-99
1659122,-5.45353E+17,10,0.51872,0.00182,9.271,0.019,1.032,0.613,-8.252,0.6152,0.025,-999,9.271,0.019,FALSE,,,0.275580257,0.017149486,"[0.03999534249305725,3.346898317337036]",0.964139044,0.123516813,"[0.12351681292057037,10.639944076538086]",0.687164545,1.89548564,"[-0.21842458844184875,1.398888349533081]",9.114480972,9.865112305,"[8.63283920288086,9.780133247375488]",0.796863616,0.546784699,"[0.4416660666465759,1.333428978919983]",-99,-99,-99
